Gene,adj_F_pval_well
WWOX,0.045440277419388435
YPEL3,0.04596312587995146
ARPC5L,0.04610312799921054
TMEM63A,0.04625793755304621
MBOAT1,0.04685653545854126
SLC25A3,0.047385482305100306
ARMH1,0.04786134162070545
SSR2,0.04897734928754565
TLE5,0.05082642266519759
WDR83OS,0.05084000261366649
PLIN2,0.051090096420287376
PPP1R2,0.051832614310232485
CCR1,0.05389158885170855
BAX,0.054208414175889286
AP1S1,0.054465491415970256
ATP5PF,0.05460107607984894
RB1,0.05480787644082227
DEGS1,0.055317943891557184
HM13,0.05547716002512877
MIR4435-2HG,0.05618752634434178
HNRNPF,0.05624741527127756
REG4,0.05706475397253471
ATP5PB,0.057251171850743
GGT1.1,0.05792940547732982
TGFBR2,0.05833932343379988
TNFRSF14,0.058992745200824155
PIP4K2A,0.05932535274435713
LMNA,0.059432974872964596
RHOH,0.06028141006375897
TALDO1,0.06078844097604559
PSMC4,0.06149331629235213
DEC1,0.06231142534600115
LINC02802,0.06440716374126262
MED23,0.06443075213346938
SELENOH,0.06543298322598848
TMEM173,0.06566512772713409
MCM7,0.06572630005727982
SASH3,0.06572995326081041
FCGRT,0.06733503735641842
PPP1R12A,0.06772430265837194
SMIM12,0.06873958030238181
RPL27,0.06905389982052697
LINC00599,0.07023125160613727
HLA-DRB5,0.0707477343446005
RFLNB,0.07262671094124559
MTHFD2,0.07270823153135553
PON2,0.07339503830403779
GNAQ,0.0744285081159913
AL135818.1,0.07447364637522211
PDE7A,0.07475060143854861
OGT,0.07495269158473844
RPL37A,0.08047715122773885
KDM5B,0.0834090052501366
ATP6V0D1,0.08616975169532548
C1orf162,0.08734386310087315
NME4,0.09012681146577102
STX3,0.09049449489023079
PSMA3,0.09190322541425816
PCAT1,0.09206775054206848
FAM162A,0.09266359088809692
LINC00299,0.09344224929094845
MT-ND3,0.09360770641394878
PTPRJ,0.09361572028733875
RCSD1,0.0963824025751143
EIF4B,0.10055466123943844
RORA,0.10084517602609509
OPTN,0.10209283799561736
SCLY,0.1022993483217233
PSMA2,0.10396358699121391
GRK6,0.10531046616246248
ELOB,0.10827172034290218
NDUFV1,0.10878527876463977
UQCRH,0.1120548810981753
KIFC3,0.11663260550127084
SEMA4A,0.1181791940913388
PSMB2,0.1185658625838445
RPA3,0.1188942095802937
NT5E,0.11921404438360725
UPF3A,0.12203009287354781
CD3E,0.12274879206860421
CLSTN3,0.12456845437693956
CD58,0.1320019439751408
OSTC,0.1330725257939489
PAG1,0.13366353579219764
ARPC1B,0.13616231630247633
DHDH,0.13811565014186858
MYO1G,0.14161598392994576
CHST11,0.14638287065812491
TIAM1,0.14667086680747174
COX7B,0.14699130367883523
CHD3,0.15031615917942626
HDAC9,0.15186014041582277
NUDT14,0.15592365492066637
ARAP2,0.15910697606877217
NLRP1,0.16346494729600963
RBPJ,0.16873965257955753
LINC01814,0.16881725429874303
FUCA2,0.17147360598164071
IRF1,0.17730441088121346
PUF60,0.18283988261355655
SEC13,0.18416147711698047
RASA2,0.18497268365784209
KRT81,0.1856120123916255
ASF1B,0.18653329255944778
LCK,0.186606265624092
PLIN3,0.19207417021313408
HTRA2,0.19639727303012747
PRDX5,0.2044918174219377
AC093010.2,0.204697997442513
RBX1,0.20832096604731706
HSP90B1,0.2162162978030718
MCM2,0.21654322156138223
CHN2,0.21730924527274284
ABHD2,0.22015799063396604
FEN1,0.2227154525611817
CD200R1,0.2262300867870576
AC090152.1,0.23413618056898886
SNRPG,0.2343290247689777
NABP2,0.23577040576116265
RGPD2,0.23774688145052023
RGS16,0.2378252020713628
POLR2L,0.24125751636834722
XYLT1,0.24243467062051063
YPEL1,0.25133912111292545
CDK2AP2,0.25303547694334605
RSRP1,0.2535474515980109
SMS,0.25908897439779216
COX7A2,0.2615319800632851
SLC25A39,0.26278679586802356
SUMO2,0.26291863413142025
GNLY,0.26825096913400004
RALGDS,0.2691542569360396
FBXO6,0.27023837298637676
CDKN1A,0.2737363815247176
TBXAS1,0.27719489802148556
RRM2,0.27800730247618727
PSMB8,0.27808982466906795
SRGAP3,0.28075002500577323
PRKACB,0.2812424468346541
TNFSF14,0.2821052459721858
CALM1,0.2821092589140888
PPDPF,0.288490288377191
CYTOR,0.2894895034821398
C9orf16,0.2913838242882276
RPS19,0.29195597246624505
FADS2,0.29676762322707834
PLCD1,0.2975156532501717
OXNAD1,0.2982397717332342
ATP2B1-AS1,0.298379310944382
NSG1,0.29857021360040803
CD3D,0.3077075449958477
TMBIM6,0.3078683084910036
SCAT1,0.3146481739486755
ANAPC11,0.3158625907541919
HOTAIRM1,0.34212259635776204
CD151,0.3436806126038344
CMC2,0.34504895567407046
CAMK2D,0.34779329950791343
NEFH,0.36931474669563946
NCALD,0.37075497669638313
CCL3L1,0.37338751240952067
ASPM,0.38061458414426835
SEC61A1,0.397690855422888
SERPINB6,0.3987911706037796
ADK,0.40030286491538797
RALY,0.40146870445538796
ELOC,0.4022860457884009
SPAG16,0.4160004410339277
AC105206.3,0.41950513465740746
SLC4A7,0.41959510303542136
AL356056.2,0.4241602986147374
PSMA7,0.4273069166436729
PHF19,0.4314374198530463
FGFR1,0.43263346232472266
LTC4S,0.4388093467445665
VCP,0.4604764953376471
MAP3K5,0.4617461088979349
MRPL10,0.4825694223224641
GBP1,0.48669151375554953
MOXD1,0.49075476601428447
PHACTR2,0.5107026831678838
ADAM8,0.52214007773712
HSPD1,0.5355732363238568
CCR3,0.5375711402414398
SUPT3H,0.5558511712465665
RPL39L,0.5602450833374097
ZEB1,0.5613878419644531
ZC3H12C,0.5716868261536927
NDUFAB1,0.5999157804638703
LIMK1,0.6007631711977195
PHPT1,0.6025582097352756
SELENOS,0.6034452199351733
SERPINB1,0.6115880154379297
HMGB3,0.6119047823575383
PRDX3,0.6147120103770272
RTN4,0.6285916044842349
CDC14B,0.6340654044795497
UPP1,0.6342212430826718
ITGA9,0.6344133594610505
COX6A1,0.6348635621220308
GLCCI1,0.638479877997985
SPART,0.6495269141707757
RPN2,0.6511336533955792
KIT,0.6544274552791912
TSPO,0.6568446345396254
SKAP2,0.6572395533985582
HMGB1,0.6659209557118889
COMMD4,0.6684101823567394
HIST1H2AM,0.7139260241788118
CENPN,0.7208927254556182
RPL13A,0.739499184712439
ZMIZ1,0.7445365521964032
NASP,0.7478522888397995
ZBTB38,0.7479267726603466
LINC02341,0.7491359417524115
RANBP9,0.7521461384203281
CCDC71L,0.7648187048368981
GZMH,0.7708689470089398
TGFBR1,0.7871060558027697
CAP1,0.8115824422529504
NDUFA6,0.8185926802608346
NAA10,0.8242250659345642
KCNQ1,0.8298888600695675
P4HB,0.846613985014992
HELB,0.8606939697964626
BACE2,0.861392333233753
CCT6A,0.8625909762465037
KLHL13,0.8648356107422694
RBM26,0.9301572086105986
TSPAN32,0.9436644693177902
AC105446.1,0.9482854690638823
PHF6,0.9505631229066148
UBA52,0.9523001998707332
MT2A,0.9581059507332212
PLCL2,0.9604989155639728
STIP1,0.9633827327032808
HSBP1,0.9634368707403671
BMERB1,0.9644342350753322
RPA2,0.9661127789918549
NEK6,0.9721999698836223
LINC02320,1.0
AL358332.1,1.0
LINC00519,1.0
LINC02295,1.0
ITFG1-AS1,1.0
PHKB,1.0
CCNK,1.0
PPP4R3A,1.0
AL359682.1,1.0
CCDC88C,1.0
SEC23A,1.0
LINC02133,1.0
YY1,1.0
AL133523.1,1.0
AC007494.2,1.0
EML1,1.0
THTPA,1.0
TRIM9,1.0
CATSPERB,1.0
ZFHX2-AS1,1.0
CFAP20,1.0
AL121839.2,1.0
SETD3,1.0
ZFHX2,1.0
FRMD6-AS1,1.0
SLC25A29,1.0
ITFG1,1.0
AL157871.4,1.0
AP1G2,1.0
TMX1,1.0
AL160313.1,1.0
AC007533.1,1.0
WARS,1.0
WDR25,1.0
BEGAIN,1.0
REC8,1.0
FRMD6,1.0
AL132639.3,1.0
CCDC85C,1.0
AL157912.1,1.0
DEGS2,1.0
AL109767.1,1.0
CCDC102A,1.0
EMC9,1.0
AL163932.1,1.0
GPR137C,1.0
N4BP1,1.0
PCK2,1.0
TXNDC16,1.0
AC009090.6,1.0
SIAH1,1.0
OTUB2,1.0
NRL,1.0
DDX24,1.0
IFI27L1,1.0
IFI27,1.0
GNPNAT1,1.0
GEMIN2,1.0
TRIP11,1.0
CARMIL3,1.0
FBLN5,1.0
IFI27L2,1.0
AL132642.1,1.0
AC026470.2,1.0
ATXN3,1.0
UNC79,1.0
SLC24A4,1.0
FAM192A,1.0
STYX,1.0
LGMN,1.0
PSMC6,1.0
GOLGA5,1.0
PSME1,1.0
AL133453.1,1.0
AL136419.3,1.0
ITPK1,1.0
NDUFB1,1.0
MOAP1,1.0
TMEM251,1.0
GON7,1.0
DCAF11,1.0
UBR7,1.0
ERO1A,1.0
BTBD7,1.0
CPSF2,1.0
PPP4R4,1.0
DICER1,1.0
LONP2,1.0
NID2,1.0
RTRAF,1.0
AL163051.1,1.0
PAPOLA,1.0
AL137786.1,1.0
LINC02299,1.0
VRK1,1.0
DHRS4-AS1,1.0
CNEP1R1,1.0
LINC00618,1.0
ABCC11,1.0
LINC02312,1.0
JPH4,1.0
AL135999.1,1.0
AL355097.1,1.0
SEC23A-AS1,1.0
LINC01550,1.0
AL358333.3,1.0
LINC02325,1.0
AL139317.5,1.0
RNF31,1.0
AK7,1.0
DICER1-AS1,1.0
CLMN,1.0
DHRS4L2,1.0
RSPRY1,1.0
SYNE3,1.0
ADGRG3,1.0
AL133467.1,1.0
ARL2BP,1.0
DHRS4,1.0
SNHG10,1.0
AC009090.1,1.0
PLLP,1.0
GLRX5,1.0
PTGDR,1.0
ATG2B,1.0
AL109628.2,1.0
LINC02319,1.0
GSKIP,1.0
AC007611.1,1.0
AL139317.3,1.0
AL355916.2,1.0
AL606834.2,1.0
AC068446.2,1.0
AC135068.8,1.0
AC135068.9,1.0
SHCBP1,1.0
IGHV1OR15-1,1.0
NIPA1,1.0
NIPA2,1.0
CYFIP1,1.0
TUBGCP5,1.0
C14orf119,1.0
C14orf28,1.0
AC009107.1,1.0
ACIN1,1.0
PWRN1,1.0
SNRPN,1.0
CDH24,1.0
ZNF267,1.0
POLR2C,1.0
LRR1,1.0
AC012414.5,1.0
ZNF720,1.0
AC087386.1,1.0
IGHV1-3,1.0
CRIP2,1.0
GPT2,1.0
TEDC1,1.0
C16orf87,1.0
IGHE,1.0
ORC6,1.0
AL139099.1,1.0
SLC7A8,1.0
AL049828.1,1.0
IGHG2,1.0
COPDA1,1.0
VPS35,1.0
IGHG1,1.0
IGHG3,1.0
LINC02315,1.0
MGAT2,1.0
AC092368.3,1.0
IGHM,1.0
LINC02307,1.0
LINC00221,1.0
AL928654.2,1.0
SNURF,1.0
AC124312.5,1.0
PRPF39,1.0
GOLGA8Q,1.0
AC026471.2,1.0
GOLGA8H,1.0
AC026150.3,1.0
AC091057.2,1.0
HAUS4,1.0
AC091057.6,1.0
ARHGAP11B,1.0
FAN1,1.0
MTMR10,1.0
C16orf58,1.0
LINC02352,1.0
KLF13,1.0
OTUD7A,1.0
GOLGA8O,1.0
LINC02256,1.0
AC123768.3,1.0
GOLGA8N,1.0
AJUBA,1.0
SNHG14,1.0
AC127502.2,1.0
AL132780.2,1.0
UBE3A,1.0
LINC02250,1.0
ATP10A,1.0
AC023449.2,1.0
RPS29,1.0
AL049870.3,1.0
AC074050.3,1.0
PSMB5,1.0
HERC2,1.0
APBA2,1.0
C14orf93,1.0
NSMCE3,1.0
TJP1,1.0
MIS18BP1,1.0
GOLGA8J,1.0
CHRFAM7A,1.0
KLHL28,1.0
FANCM,1.0
TOGARAM1,1.0
GOLGA8R,1.0
NGDN,1.0
DNAAF2,1.0
AL928654.1,1.0
CINP,1.0
AL359397.2,1.0
TECPR2,1.0
COQ9,1.0
ANKRD9,1.0
LINC02323,1.0
RCOR1,1.0
AMN,1.0
AL138976.2,1.0
PPP1R3E,1.0
EIF5,1.0
DMAC2L,1.0
MARK3,1.0
AL139317.1,1.0
L2HGDH,1.0
AL133367.1,1.0
TRMT61A,1.0
CSNK2A2,1.0
AL139300.2,1.0
CDKL1,1.0
HOMEZ,1.0
MAP4K5,1.0
MOK,1.0
DOK4,1.0
PNN,1.0
LINC00239,1.0
NIN,1.0
AC009107.2,1.0
CIAPIN1,1.0
PPP2R5C,1.0
SLC22A17,1.0
AL137779.2,1.0
MIA2,1.0
AL137779.1,1.0
PABPN1,1.0
AL118558.3,1.0
NETO2,1.0
BCL2L2,1.0
DYNC1H1,1.0
SAV1,1.0
ATL1,1.0
WDR20,1.0
ZNF839,1.0
MTA1,1.0
AL132639.2,1.0
KLC1,1.0
ZBTB42,1.0
AL627171.1,1.0
CEP170B,1.0
CLBA1,1.0
CDCA4,1.0
FBXO33,1.0
GPR132,1.0
LINC02298,1.0
AL627171.2,1.0
NEMF,1.0
JAG2,1.0
KLHDC2,1.0
AL591767.1,1.0
BRF1,1.0
BTBD6,1.0
PACS2,1.0
TEX22,1.0
KLHDC1,1.0
POLE2,1.0
LINC01588,1.0
BAG5,1.0
VCPKMT,1.0
AL583722.2,1.0
SOS2,1.0
COA8,1.0
AC018845.3,1.0
AL049840.2,1.0
AL049840.3,1.0
RNF212B,1.0
AL049840.4,1.0
AL049840.5,1.0
DNAJA2,1.0
XRCC3,1.0
ZFYVE21,1.0
PPP1R13B,1.0
AL132712.1,1.0
AL132712.2,1.0
ATP5MPL,1.0
TDRD9,1.0
INF2,1.0
ADSSL1,1.0
SIVA1,1.0
AKT1,1.0
CKB,1.0
AL136295.7,1.0
AL135818.2,1.0
AC123768.2,1.0
SYNJ2BP,1.0
COCH,1.0
AC018553.2,1.0
IRX3,1.0
BAZ1A,1.0
AL121603.2,1.0
AL357153.2,1.0
MED6,1.0
TTC9,1.0
SCFD1,1.0
MAP3K9,1.0
AC004816.1,1.0
AC004816.2,1.0
SRP54,1.0
MT1X,1.0
AC004825.2,1.0
PCNX1,1.0
G2E3,1.0
SMOC1,1.0
SLC10A1,1.0
SRSF5,1.0
AC018553.1,1.0
TOMM20L,1.0
ZFYVE26,1.0
RAD51B,1.0
AL133370.1,1.0
STRN3,1.0
AL139021.2,1.0
CRNDE,1.0
ACTN1,1.0
ARID4A,1.0
AC004825.3,1.0
ACTN1-AS1,1.0
PSMA3-AS1,1.0
DCAF5,1.0
AL132989.1,1.0
EXD2,1.0
ERH,1.0
AL049830.3,1.0
SLC39A9,1.0
PLEKHD1,1.0
SUSD6,1.0
AL132989.2,1.0
RDH11,1.0
AC004817.3,1.0
AC005476.2,1.0
RIOX1,1.0
AC005225.3,1.0
AL110292.1,1.0
RPGRIP1L,1.0
AC005225.2,1.0
ACOT2,1.0
ACOT4,1.0
DNAL1,1.0
PNMA1,1.0
ELMSAN1,1.0
AC005520.2,1.0
PTGR2,1.0
ARMH4,1.0
ZNF410,1.0
AC005480.1,1.0
FAM161B,1.0
NOVA1,1.0
KATNB1,1.0
COQ6,1.0
HEATR4,1.0
NUMB,1.0
ACTR10,1.0
AC004846.2,1.0
AC092118.1,1.0
SIPA1L1,1.0
FAM177A1,1.0
AC004974.1,1.0
G2E3-AS1,1.0
AC106779.1,1.0
RGS6,1.0
AL139023.1,1.0
AC004828.2,1.0
AC007347.1,1.0
DPF3,1.0
ZFYVE1,1.0
AL442663.3,1.0
AC007496.1,1.0
RBM25,1.0
PSEN1,1.0
PAPLN,1.0
FTO,1.0
TEPP,1.0
AC004846.1,1.0
DCAF4,1.0
AKTIP,1.0
AP4S1,1.0
VTI1B,1.0
TRMT5,1.0
ZBTB25,1.0
MNAT1,1.0
SIX4,1.0
AKAP5,1.0
SNX6,1.0
ZBTB1,1.0
AL049869.3,1.0
SIX1,1.0
HSPA2,1.0
PPP1R36,1.0
PLEKHG3,1.0
CHURC1,1.0
C14orf39,1.0
GPX2,1.0
RAB15,1.0
FNTB,1.0
MAX,1.0
AL139022.1,1.0
AL122035.2,1.0
EAPP,1.0
AL122035.1,1.0
SLC38A6,1.0
AL355916.1,1.0
HIF1A-AS1,1.0
HIF1A,1.0
HIF1A-AS3,1.0
AL359220.1,1.0
SNAPC1,1.0
PPP2R5E,1.0
AL136038.3,1.0
BBS2,1.0
SPTSSA,1.0
WDR89,1.0
AL136038.2,1.0
AL136038.5,1.0
SGPP1,1.0
AC092140.2,1.0
ESR2,1.0
AL161756.1,1.0
MTHFD1,1.0
OGFOD1,1.0
AC092118.2,1.0
TMEM30B,1.0
AL139021.1,1.0
LINC02324,1.0
PPM1A,1.0
ATP6V1D,1.0
EIF2S1,1.0
AMFR,1.0
AL163973.2,1.0
NUBPL,1.0
DTD2,1.0
GNAO1,1.0
DACT1,1.0
AL139353.2,1.0
TMEM229B,1.0
PIGH,1.0
CES1,1.0
KIAA0586,1.0
AL049779.4,1.0
LPCAT2,1.0
TIMM9,1.0
HEATR5A,1.0
AL136418.1,1.0
HECTD1,1.0
AL135978.2,1.0
DAAM1,1.0
GPR135,1.0
L3HYPDH,1.0
AL157756.1,1.0
EGLN3,1.0
CFL2,1.0
DHRS7,1.0
PCNX4,1.0
AL157911.1,1.0
NPAS3,1.0
FUT8-AS1,1.0
LINC02290,1.0
AL355076.2,1.0
AL359232.1,1.0
GPHN,1.0
AKAP6,1.0
FAM71D,1.0
LRRC9,1.0
ARHGAP5,1.0
CCDC175,1.0
MPP5,1.0
JKAMP,1.0
ARHGAP5-AS1,1.0
CCDC196,1.0
AL135818.3,1.0
ENTPD5,1.0
ALDH6A1,1.0
NOD2,1.0
AL136040.1,1.0
SEL1L,1.0
RALGAPA1,1.0
WDHD1,1.0
USB1,1.0
GCH1,1.0
AL355838.1,1.0
LINC02328,1.0
SNX20,1.0
TSSK4,1.0
LINC02316,1.0
GALC,1.0
GPR65,1.0
LINC01146,1.0
AL162311.3,1.0
SPATA7,1.0
ZC3H14,1.0
AC007608.3,1.0
SOCS4,1.0
GTF2A1,1.0
AL136040.2,1.0
AC007262.2,1.0
TMED8,1.0
AC007728.1,1.0
NEDD8,1.0
CYLD,1.0
DLGAP5,1.0
SAMD15,1.0
NOXRED1,1.0
VIPAS39,1.0
AHSA1,1.0
AL162171.3,1.0
ALKBH1,1.0
SLIRP,1.0
SNW1,1.0
C14orf178,1.0
AC007728.2,1.0
ADCK1,1.0
CHMP4A,1.0
CEP128,1.0
MAPK1IP1L,1.0
TSHR,1.0
MDP1,1.0
GSTZ1,1.0
EML5,1.0
TTC8,1.0
AL365295.1,1.0
AL161662.1,1.0
AL512791.2,1.0
CPNE2,1.0
AL356020.1,1.0
HEATR3,1.0
TM9SF1,1.0
AL512791.1,1.0
TTC7B,1.0
LINC02321,1.0
AC007610.1,1.0
DDHD1,1.0
DGLUCY,1.0
MBIP,1.0
MMP15,1.0
AL136295.17,1.0
IPO4,1.0
FERMT2,1.0
LINC00639,1.0
NRDE2,1.0
AL365295.2,1.0
BRMS1L,1.0
BMP4,1.0
FOXN3,1.0
AL138478.1,1.0
AL357093.2,1.0
SAMD4A,1.0
CGRRF1,1.0
LINC01303,1.0
NKD1,1.0
BRD7,1.0
AL356805.1,1.0
AC018552.2,1.0
FOXN3-AS1,1.0
ADCY7,1.0
AL137230.1,1.0
TENT4B,1.0
GMFB,1.0
EFCAB11,1.0
TDP1,1.0
CNIH1,1.0
PSMC1,1.0
CDKN3,1.0
FOXN3-AS2,1.0
BBOF1,1.0
POMT2,1.0
HNRNPA1P48,1.0
HERPUD1,1.0
AL137100.3,1.0
AL132800.1,1.0
SDR39U1,1.0
PRORP,1.0
MLH3,1.0
KHNYN,1.0
ACYP1,1.0
OTX2-AS1,1.0
AL161757.5,1.0
FKBP3,1.0
ZC2HC1C,1.0
NEK9,1.0
AL049780.2,1.0
AL161757.2,1.0
TMED10,1.0
AL691403.2,1.0
TMEM260,1.0
AL691403.1,1.0
EXOC5,1.0
AL136018.1,1.0
AP5M1,1.0
AL049780.1,1.0
LIN52,1.0
AL132633.1,1.0
ABCD4,1.0
AC005519.1,1.0
LINC02306,1.0
NPC2,1.0
ISCA2,1.0
AREL1,1.0
AC007342.1,1.0
LINC02284,1.0
FCF1,1.0
PROX2,1.0
AL161804.1,1.0
SLC35F4,1.0
DLST,1.0
RPS6KL1,1.0
EIF2B2,1.0
NUP93,1.0
NAA30,1.0
PPP2R3C,1.0
YLPM1,1.0
TMEM63C,1.0
CBLN3,1.0
RIPK3,1.0
IFT43,1.0
TGFB3,1.0
GPATCH2L,1.0
AC008050.1,1.0
VASH1,1.0
ATG14,1.0
AL158801.3,1.0
TGM1,1.0
VASH1-AS1,1.0
ANGEL1,1.0
IRF2BPL,1.0
AC023825.2,1.0
TINF2,1.0
GMPR2,1.0
AC007686.3,1.0
LINC02288,1.0
CIPC,1.0
FBXO34,1.0
ZNF319,1.0
RABGGTA,1.0
AF107885.2,1.0
KTN1-AS1,1.0
ERG28,1.0
PSMA6,1.0
LINC01220,1.0
ADCY4,1.0
RBL2,1.0
CHD9,1.0
LTB4R,1.0
AC007182.1,1.0
LTB4R2,1.0
CIDEB,1.0
AF111167.1,1.0
CETP,1.0
NOP9,1.0
FLVCR2,1.0
DHRS1,1.0
AL096870.6,1.0
PELI2,1.0
TTLL5,1.0
AL096870.8,1.0
KTN1,1.0
NLRC5,1.0
AC026462.4,1.0
COX16,1.0
PRKCB,1.0
TGFB1I1,1.0
LAT,1.0
CAPN15,1.0
PIGQ,1.0
NHLRC4,1.0
RAB40C,1.0
WFIKKN1,1.0
METTL26,1.0
SPNS1,1.0
MCRIP2,1.0
AL022341.1,1.0
WDR90,1.0
RHOT2,1.0
RAB11FIP3,1.0
RHBDL1,1.0
AC109460.1,1.0
JMJD8,1.0
AC109460.2,1.0
WDR24,1.0
FBXL16,1.0
METRN,1.0
ANTKMT,1.0
CCDC78,1.0
HAGHL,1.0
NFATC2IP,1.0
RABEP2,1.0
CIAO3,1.0
STUB1,1.0
DECR2,1.0
TMEM8A,1.0
AC109460.4,1.0
LRRC28,1.0
MEF2A,1.0
LYSMD4,1.0
AC090825.1,1.0
SPATA41,1.0
CERS3-AS1,1.0
AC027020.2,1.0
LINS1,1.0
ASB7,1.0
AC090907.1,1.0
CHSY1,1.0
SNRPA1,1.0
PCSK6,1.0
TM2D3,1.0
TARSL2,1.0
WASIR2,1.0
AC009093.2,1.0
POLR3K,1.0
MPG,1.0
NPRL3,1.0
HBA1,1.0
Z69706.1,1.0
LUC7L,1.0
FAM234A,1.0
PDIA2,1.0
AXIN1,1.0
MRPL28,1.0
RPUSD1,1.0
CHTF18,1.0
AL023882.1,1.0
ATP2A1-AS1,1.0
JPT2,1.0
AC133550.2,1.0
MAPK8IP3,1.0
ATXN2L,1.0
AL031717.1,1.0
NME3,1.0
MRPS34,1.0
EME2,1.0
SPSB3,1.0
NUBP2,1.0
HAGH,1.0
FAHD1,1.0
MSRB1,1.0
NDUFB10,1.0
RPS2,1.0
SNHG9,1.0
AC005363.2,1.0
TBL3,1.0
NOXO1,1.0
GFER,1.0
AC005606.2,1.0
SYNGR3,1.0
ZNF598,1.0
NPW,1.0
AC145285.6,1.0
SLC9A3R2,1.0
AC145285.2,1.0
CRAMP1,1.0
AC036108.3,1.0
AL133297.2,1.0
IFT140,1.0
AL031008.1,1.0
LMF1,1.0
AL008727.1,1.0
LMF1-AS1,1.0
ATP2A1,1.0
AC009041.2,1.0
AC009041.1,1.0
TPSB2,1.0
TPSAB1,1.0
AC133550.3,1.0
TPSD1,1.0
AC120498.9,1.0
UBE2I,1.0
AL031714.1,1.0
BAIAP3,1.0
TSR3,1.0
SH2B1,1.0
GNPTG,1.0
UNKL,1.0
AL032819.1,1.0
C16orf91,1.0
CCDC154,1.0
CLCN7,1.0
AL031600.3,1.0
AL031600.1,1.0
TUFM,1.0
TELO2,1.0
TMEM204,1.0
AC009093.1,1.0
TTC23,1.0
AC036108.2,1.0
AC009133.4,1.0
AC103876.1,1.0
ADAMTSL3,1.0
UBE2Q2L,1.0
GOLGA6L4,1.0
AC048382.5,1.0
ZSCAN2,1.0
AC048382.6,1.0
WDR73,1.0
NMB,1.0
AC012291.3,1.0
ZNF592,1.0
ALPK3,1.0
PDE8A,1.0
AKAP13,1.0
AC087286.3,1.0
AC087286.2,1.0
AC087286.4,1.0
AC021739.4,1.0
KIF22,1.0
AC021739.2,1.0
KLHL25,1.0
AGBL1,1.0
MRPL46,1.0
MRPS11,1.0
DET1,1.0
LINC01586,1.0
HDGFL3,1.0
AEN,1.0
MAZ,1.0
AC022558.1,1.0
AC068870.2,1.0
TLNRD1,1.0
CFAP161,1.0
MVP,1.0
AC103858.1,1.0
STARD5,1.0
AC103858.3,1.0
TMC3-AS1,1.0
AC060809.1,1.0
AC104041.1,1.0
EFL1,1.0
PAGR1,1.0
SAXO2,1.0
GOLGA6L10,1.0
GOLGA6L9,1.0
PRRT2,1.0
RPS17,1.0
AC245033.2,1.0
AC105339.3,1.0
AC105339.6,1.0
AC009133.1,1.0
SNHG21,1.0
WHAMM,1.0
AC022558.2,1.0
RAMAC,1.0
C15orf40,1.0
BTBD1,1.0
AC024270.5,1.0
NTHL1,1.0
HAPLN3,1.0
FANCI,1.0
AC124248.1,1.0
FURIN,1.0
FES,1.0
MAN2A2,1.0
AC068831.4,1.0
HDDC3,1.0
UNC45A,1.0
AC068831.1,1.0
RCCD1,1.0
PRC1,1.0
PRC1-AS1,1.0
VPS33B,1.0
VPS33B-DT,1.0
AC104035.1,1.0
BOLA2,1.0
AC116903.2,1.0
FAM174B,1.0
AC106028.4,1.0
LINC01578,1.0
NPIPB11,1.0
CHD2,1.0
AC110023.1,1.0
AC009432.2,1.0
IGF1R,1.0
AC036108.1,1.0
LUNAR1,1.0
SYNM,1.0
AC124248.2,1.0
MFGE8,1.0
BLM,1.0
CRTC3-AS1,1.0
POLG,1.0
AC124068.2,1.0
TICRR,1.0
AC009133.3,1.0
QPRT,1.0
KIF7,1.0
PEX11A,1.0
MESP1,1.0
ANPEP,1.0
AP3S2,1.0
ZNF710,1.0
SPN,1.0
AC087284.1,1.0
ZNF710-AS1,1.0
IDH2,1.0
SEMA4B,1.0
CIB1,1.0
GDPGP1,1.0
TTLL13P,1.0
NGRN,1.0
ZNF774,1.0
IQGAP1,1.0
NPIPB12,1.0
AC018946.1,1.0
CRTC3,1.0
AC103739.1,1.0
AC103739.2,1.0
SLX1B,1.0
TSC2,1.0
PKD1,1.0
RAB26,1.0
RRN3,1.0
NPIPA5,1.0
MARF1,1.0
NDE1,1.0
AC026401.2,1.0
AC026401.3,1.0
MYH11,1.0
AF001548.2,1.0
FOPNL,1.0
ABCC1,1.0
NOMO3,1.0
AC138969.1,1.0
AC136431.1,1.0
AC109446.3,1.0
AC009152.3,1.0
NPIPA8,1.0
NPIPA9,1.0
NOMO2,1.0
ARL6IP1,1.0
AC138811.1,1.0
SMG1,1.0
LINC02195,1.0
AC092287.1,1.0
TMC7,1.0
ZKSCAN2-DT,1.0
AC099518.4,1.0
COQ7,1.0
NTAN1,1.0
ITPRIPL2,1.0
PDXDC1,1.0
KDM8,1.0
IL21R,1.0
SNN,1.0
TXNDC11,1.0
AC007613.1,1.0
ZC3H7A,1.0
AC010654.1,1.0
RSL1D1,1.0
AC007216.4,1.0
GSPT1,1.0
AC007216.3,1.0
AC007216.2,1.0
AC106739.1,1.0
NPIPB2,1.0
SNX29,1.0
AC010333.2,1.0
CPPED1,1.0
AC109597.1,1.0
SHISA9,1.0
ERCC4,1.0
AC010401.1,1.0
MRTFB,1.0
AC130650.1,1.0
AC109449.1,1.0
PARN,1.0
BFAR,1.0
PLA2G10,1.0
NOMO1,1.0
NPIPA1,1.0
AC099489.1,1.0
AC099518.5,1.0
ZKSCAN2,1.0
MOSMO,1.0
AC009019.1,1.0
LCMT1-AS1,1.0
SDR42E2,1.0
